pseudoprofile_id,predictor_var_id,criterion_var_id,relevance_score_0_1_comma5,relevance_score_0_1_float
pseudoprofile_FTC_ID027,P01,C01,"0,90000",0.9
pseudoprofile_FTC_ID027,P01,C02,"0,70000",0.7
pseudoprofile_FTC_ID027,P01,C03,"0,80000",0.8
pseudoprofile_FTC_ID027,P01,C04,"0,75000",0.75
pseudoprofile_FTC_ID027,P01,C05,"0,70000",0.7
pseudoprofile_FTC_ID027,P01,C06,"0,65000",0.65
pseudoprofile_FTC_ID027,P01,C07,"0,68000",0.68
pseudoprofile_FTC_ID027,P02,C01,"0,88000",0.88
pseudoprofile_FTC_ID027,P02,C02,"0,75000",0.75
pseudoprofile_FTC_ID027,P02,C03,"0,85000",0.85
pseudoprofile_FTC_ID027,P02,C04,"0,80000",0.8
pseudoprofile_FTC_ID027,P02,C05,"0,70000",0.7
pseudoprofile_FTC_ID027,P02,C06,"0,65000",0.65
pseudoprofile_FTC_ID027,P02,C07,"0,72000",0.72
pseudoprofile_FTC_ID027,P03,C01,"0,70000",0.7
pseudoprofile_FTC_ID027,P03,C02,"0,75000",0.75
pseudoprofile_FTC_ID027,P03,C03,"0,68000",0.68
pseudoprofile_FTC_ID027,P03,C04,"0,80000",0.8
pseudoprofile_FTC_ID027,P03,C05,"0,70000",0.7
pseudoprofile_FTC_ID027,P03,C06,"0,65000",0.65
pseudoprofile_FTC_ID027,P03,C07,"0,60000",0.6
pseudoprofile_FTC_ID027,P04,C01,"0,82000",0.82
pseudoprofile_FTC_ID027,P04,C02,"0,75000",0.75
pseudoprofile_FTC_ID027,P04,C03,"0,78000",0.78
pseudoprofile_FTC_ID027,P04,C04,"0,68000",0.68
pseudoprofile_FTC_ID027,P04,C05,"0,66000",0.66
pseudoprofile_FTC_ID027,P04,C06,"0,70000",0.7
pseudoprofile_FTC_ID027,P04,C07,"0,60000",0.6
pseudoprofile_FTC_ID027,P05,C01,"0,70000",0.7
pseudoprofile_FTC_ID027,P05,C02,"0,85000",0.85
pseudoprofile_FTC_ID027,P05,C03,"0,60000",0.6
pseudoprofile_FTC_ID027,P05,C04,"0,75000",0.75
pseudoprofile_FTC_ID027,P05,C05,"0,78000",0.78
pseudoprofile_FTC_ID027,P05,C06,"0,72000",0.72
pseudoprofile_FTC_ID027,P05,C07,"0,65000",0.65
pseudoprofile_FTC_ID027,P06,C01,"0,74000",0.74
pseudoprofile_FTC_ID027,P06,C02,"0,77000",0.77
pseudoprofile_FTC_ID027,P06,C03,"0,73000",0.73
pseudoprofile_FTC_ID027,P06,C04,"0,80000",0.8
pseudoprofile_FTC_ID027,P06,C05,"0,68000",0.68
pseudoprofile_FTC_ID027,P06,C06,"0,62000",0.62
pseudoprofile_FTC_ID027,P06,C07,"0,70000",0.7
pseudoprofile_FTC_ID010,P01,C01,"0,60000",0.6
pseudoprofile_FTC_ID010,P01,C02,"0,60000",0.6
pseudoprofile_FTC_ID010,P01,C03,"0,60000",0.6
pseudoprofile_FTC_ID010,P01,C04,"0,80000",0.8
pseudoprofile_FTC_ID010,P01,C05,"0,75000",0.75
pseudoprofile_FTC_ID010,P01,C06,"0,85000",0.85
pseudoprofile_FTC_ID010,P01,C07,"0,65000",0.65
pseudoprofile_FTC_ID010,P02,C01,"0,75000",0.75
pseudoprofile_FTC_ID010,P02,C02,"0,70000",0.7
pseudoprofile_FTC_ID010,P02,C03,"0,65000",0.65
pseudoprofile_FTC_ID010,P02,C04,"0,70000",0.7
pseudoprofile_FTC_ID010,P02,C05,"0,60000",0.6
pseudoprofile_FTC_ID010,P02,C06,"0,65000",0.65
pseudoprofile_FTC_ID010,P02,C07,"0,68000",0.68
pseudoprofile_FTC_ID010,P03,C01,"0,55000",0.55
pseudoprofile_FTC_ID010,P03,C02,"0,50000",0.5
pseudoprofile_FTC_ID010,P03,C03,"0,80000",0.8
pseudoprofile_FTC_ID010,P03,C04,"0,40000",0.4
pseudoprofile_FTC_ID010,P03,C05,"0,50000",0.5
pseudoprofile_FTC_ID010,P03,C06,"0,45000",0.45
pseudoprofile_FTC_ID010,P03,C07,"0,55000",0.55
pseudoprofile_FTC_ID010,P04,C01,"0,60000",0.6
pseudoprofile_FTC_ID010,P04,C02,"0,55000",0.55
pseudoprofile_FTC_ID010,P04,C03,"0,60000",0.6
pseudoprofile_FTC_ID010,P04,C04,"0,60000",0.6
pseudoprofile_FTC_ID010,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID010,P04,C06,"0,60000",0.6
pseudoprofile_FTC_ID010,P04,C07,"0,50000",0.5
pseudoprofile_FTC_ID010,P05,C01,"0,70000",0.7
pseudoprofile_FTC_ID010,P05,C02,"0,65000",0.65
pseudoprofile_FTC_ID010,P05,C03,"0,60000",0.6
pseudoprofile_FTC_ID010,P05,C04,"0,85000",0.85
pseudoprofile_FTC_ID010,P05,C05,"0,70000",0.7
pseudoprofile_FTC_ID010,P05,C06,"0,70000",0.7
pseudoprofile_FTC_ID010,P05,C07,"0,72000",0.72
pseudoprofile_FTC_ID010,P06,C01,"0,68000",0.68
pseudoprofile_FTC_ID010,P06,C02,"0,70000",0.7
pseudoprofile_FTC_ID010,P06,C03,"0,75000",0.75
pseudoprofile_FTC_ID010,P06,C04,"0,72000",0.72
pseudoprofile_FTC_ID010,P06,C05,"0,68000",0.68
pseudoprofile_FTC_ID010,P06,C06,"0,78000",0.78
pseudoprofile_FTC_ID010,P06,C07,"0,80000",0.8
pseudoprofile_FTC_ID010,P07,C01,"0,60000",0.6
pseudoprofile_FTC_ID010,P07,C02,"0,65000",0.65
pseudoprofile_FTC_ID010,P07,C03,"0,50000",0.5
pseudoprofile_FTC_ID010,P07,C04,"0,70000",0.7
pseudoprofile_FTC_ID010,P07,C05,"0,60000",0.6
pseudoprofile_FTC_ID010,P07,C06,"0,60000",0.6
pseudoprofile_FTC_ID010,P07,C07,"0,70000",0.7
pseudoprofile_FTC_ID029,P01,C01,"0,90000",0.9
pseudoprofile_FTC_ID029,P01,C02,"0,75000",0.75
pseudoprofile_FTC_ID029,P01,C03,"0,70000",0.7
pseudoprofile_FTC_ID029,P01,C04,"0,60000",0.6
pseudoprofile_FTC_ID029,P01,C05,"0,55000",0.55
pseudoprofile_FTC_ID029,P01,C06,"0,50000",0.5
pseudoprofile_FTC_ID029,P02,C01,"0,95000",0.95
pseudoprofile_FTC_ID029,P02,C02,"0,70000",0.7
pseudoprofile_FTC_ID029,P02,C03,"0,80000",0.8
pseudoprofile_FTC_ID029,P02,C04,"0,90000",0.9
pseudoprofile_FTC_ID029,P02,C05,"0,65000",0.65
pseudoprofile_FTC_ID029,P02,C06,"0,60000",0.6
pseudoprofile_FTC_ID029,P03,C01,"0,75000",0.75
pseudoprofile_FTC_ID029,P03,C02,"0,70000",0.7
pseudoprofile_FTC_ID029,P03,C03,"0,75000",0.75
pseudoprofile_FTC_ID029,P03,C04,"0,85000",0.85
pseudoprofile_FTC_ID029,P03,C05,"0,85000",0.85
pseudoprofile_FTC_ID029,P03,C06,"0,60000",0.6
pseudoprofile_FTC_ID029,P04,C01,"0,85000",0.85
pseudoprofile_FTC_ID029,P04,C02,"0,80000",0.8
pseudoprofile_FTC_ID029,P04,C03,"0,75000",0.75
pseudoprofile_FTC_ID029,P04,C04,"0,60000",0.6
pseudoprofile_FTC_ID029,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID029,P04,C06,"0,55000",0.55
pseudoprofile_FTC_ID029,P05,C01,"0,65000",0.65
pseudoprofile_FTC_ID029,P05,C02,"0,70000",0.7
pseudoprofile_FTC_ID029,P05,C03,"0,68000",0.68
pseudoprofile_FTC_ID029,P05,C04,"0,60000",0.6
pseudoprofile_FTC_ID029,P05,C05,"0,75000",0.75
pseudoprofile_FTC_ID029,P05,C06,"0,60000",0.6
pseudoprofile_FTC_ID021,P01,C01,"0,92000",0.92
pseudoprofile_FTC_ID021,P01,C02,"0,60000",0.6
pseudoprofile_FTC_ID021,P01,C03,"0,85000",0.85
pseudoprofile_FTC_ID021,P01,C04,"0,50000",0.5
pseudoprofile_FTC_ID021,P01,C05,"0,40000",0.4
pseudoprofile_FTC_ID021,P01,C06,"0,75000",0.75
pseudoprofile_FTC_ID021,P02,C01,"0,88000",0.88
pseudoprofile_FTC_ID021,P02,C02,"0,85000",0.85
pseudoprofile_FTC_ID021,P02,C03,"0,75000",0.75
pseudoprofile_FTC_ID021,P02,C04,"0,60000",0.6
pseudoprofile_FTC_ID021,P02,C05,"0,80000",0.8
pseudoprofile_FTC_ID021,P02,C06,"0,65000",0.65
pseudoprofile_FTC_ID021,P03,C01,"0,70000",0.7
pseudoprofile_FTC_ID021,P03,C02,"0,75000",0.75
pseudoprofile_FTC_ID021,P03,C03,"0,80000",0.8
pseudoprofile_FTC_ID021,P03,C04,"0,60000",0.6
pseudoprofile_FTC_ID021,P03,C05,"0,85000",0.85
pseudoprofile_FTC_ID021,P03,C06,"0,70000",0.7
pseudoprofile_FTC_ID021,P04,C01,"0,85000",0.85
pseudoprofile_FTC_ID021,P04,C02,"0,90000",0.9
pseudoprofile_FTC_ID021,P04,C03,"0,55000",0.55
pseudoprofile_FTC_ID021,P04,C04,"0,70000",0.7
pseudoprofile_FTC_ID021,P04,C05,"0,75000",0.75
pseudoprofile_FTC_ID021,P04,C06,"0,80000",0.8
pseudoprofile_FTC_ID021,P05,C01,"0,80000",0.8
pseudoprofile_FTC_ID021,P05,C02,"0,82000",0.82
pseudoprofile_FTC_ID021,P05,C03,"0,60000",0.6
pseudoprofile_FTC_ID021,P05,C04,"0,65000",0.65
pseudoprofile_FTC_ID021,P05,C05,"0,75000",0.75
pseudoprofile_FTC_ID021,P05,C06,"0,72000",0.72
pseudoprofile_FTC_ID021,P06,C01,"0,75000",0.75
pseudoprofile_FTC_ID021,P06,C02,"0,78000",0.78
pseudoprofile_FTC_ID021,P06,C03,"0,60000",0.6
pseudoprofile_FTC_ID021,P06,C04,"0,70000",0.7
pseudoprofile_FTC_ID021,P06,C05,"0,65000",0.65
pseudoprofile_FTC_ID021,P06,C06,"0,88000",0.88
pseudoprofile_FTC_ID043,P01,C01,"0,86000",0.86
pseudoprofile_FTC_ID043,P01,C02,"0,80000",0.8
pseudoprofile_FTC_ID043,P01,C03,"0,78000",0.78
pseudoprofile_FTC_ID043,P01,C04,"0,65000",0.65
pseudoprofile_FTC_ID043,P01,C05,"0,70000",0.7
pseudoprofile_FTC_ID043,P01,C06,"0,60000",0.6
pseudoprofile_FTC_ID043,P02,C01,"0,86000",0.86
pseudoprofile_FTC_ID043,P02,C02,"0,82000",0.82
pseudoprofile_FTC_ID043,P02,C03,"0,78000",0.78
pseudoprofile_FTC_ID043,P02,C04,"0,76000",0.76
pseudoprofile_FTC_ID043,P02,C05,"0,80000",0.8
pseudoprofile_FTC_ID043,P02,C06,"0,70000",0.7
pseudoprofile_FTC_ID043,P03,C01,"0,90000",0.9
pseudoprofile_FTC_ID043,P03,C02,"0,85000",0.85
pseudoprofile_FTC_ID043,P03,C03,"0,80000",0.8
pseudoprofile_FTC_ID043,P03,C04,"0,83000",0.83
pseudoprofile_FTC_ID043,P03,C05,"0,78000",0.78
pseudoprofile_FTC_ID043,P03,C06,"0,76000",0.76
pseudoprofile_FTC_ID043,P04,C01,"0,80000",0.8
pseudoprofile_FTC_ID043,P04,C02,"0,78000",0.78
pseudoprofile_FTC_ID043,P04,C03,"0,85000",0.85
pseudoprofile_FTC_ID043,P04,C04,"0,89000",0.89
pseudoprofile_FTC_ID043,P04,C05,"0,82000",0.82
pseudoprofile_FTC_ID043,P04,C06,"0,90000",0.9
pseudoprofile_FTC_ID043,P05,C01,"0,88000",0.88
pseudoprofile_FTC_ID043,P05,C02,"0,82000",0.82
pseudoprofile_FTC_ID043,P05,C03,"0,83000",0.83
pseudoprofile_FTC_ID043,P05,C04,"0,82000",0.82
pseudoprofile_FTC_ID043,P05,C05,"0,86000",0.86
pseudoprofile_FTC_ID043,P05,C06,"0,94000",0.94
pseudoprofile_FTC_ID043,P06,C01,"0,75000",0.75
pseudoprofile_FTC_ID043,P06,C02,"0,70000",0.7
pseudoprofile_FTC_ID043,P06,C03,"0,68000",0.68
pseudoprofile_FTC_ID043,P06,C04,"0,77000",0.77
pseudoprofile_FTC_ID043,P06,C05,"0,78000",0.78
pseudoprofile_FTC_ID043,P06,C06,"0,82000",0.82
pseudoprofile_FTC_ID020,P01,C01,"0,80000",0.8
pseudoprofile_FTC_ID020,P01,C02,"0,60000",0.6
pseudoprofile_FTC_ID020,P01,C03,"0,60000",0.6
pseudoprofile_FTC_ID020,P01,C04,"0,40000",0.4
pseudoprofile_FTC_ID020,P01,C05,"0,50000",0.5
pseudoprofile_FTC_ID020,P01,C06,"0,85000",0.85
pseudoprofile_FTC_ID020,P01,C07,"0,45000",0.45
pseudoprofile_FTC_ID020,P01,C08,"0,45000",0.45
pseudoprofile_FTC_ID020,P02,C01,"0,50000",0.5
pseudoprofile_FTC_ID020,P02,C02,"0,75000",0.75
pseudoprofile_FTC_ID020,P02,C03,"0,60000",0.6
pseudoprofile_FTC_ID020,P02,C04,"0,40000",0.4
pseudoprofile_FTC_ID020,P02,C05,"0,60000",0.6
pseudoprofile_FTC_ID020,P02,C06,"0,50000",0.5
pseudoprofile_FTC_ID020,P02,C07,"0,60000",0.6
pseudoprofile_FTC_ID020,P02,C08,"0,55000",0.55
pseudoprofile_FTC_ID020,P03,C01,"0,55000",0.55
pseudoprofile_FTC_ID020,P03,C02,"0,60000",0.6
pseudoprofile_FTC_ID020,P03,C03,"0,68000",0.68
pseudoprofile_FTC_ID020,P03,C04,"0,45000",0.45
pseudoprofile_FTC_ID020,P03,C05,"0,50000",0.5
pseudoprofile_FTC_ID020,P03,C06,"0,50000",0.5
pseudoprofile_FTC_ID020,P03,C07,"0,55000",0.55
pseudoprofile_FTC_ID020,P03,C08,"0,50000",0.5
pseudoprofile_FTC_ID020,P04,C01,"0,60000",0.6
pseudoprofile_FTC_ID020,P04,C02,"0,50000",0.5
pseudoprofile_FTC_ID020,P04,C03,"0,50000",0.5
pseudoprofile_FTC_ID020,P04,C04,"0,72000",0.72
pseudoprofile_FTC_ID020,P04,C05,"0,45000",0.45
pseudoprofile_FTC_ID020,P04,C06,"0,50000",0.5
pseudoprofile_FTC_ID020,P04,C07,"0,55000",0.55
pseudoprofile_FTC_ID020,P04,C08,"0,60000",0.6
pseudoprofile_FTC_ID020,P05,C01,"0,55000",0.55
pseudoprofile_FTC_ID020,P05,C02,"0,50000",0.5
pseudoprofile_FTC_ID020,P05,C03,"0,60000",0.6
pseudoprofile_FTC_ID020,P05,C04,"0,55000",0.55
pseudoprofile_FTC_ID020,P05,C05,"0,75000",0.75
pseudoprofile_FTC_ID020,P05,C06,"0,70000",0.7
pseudoprofile_FTC_ID020,P05,C07,"0,60000",0.6
pseudoprofile_FTC_ID020,P05,C08,"0,65000",0.65
pseudoprofile_FTC_ID020,P06,C01,"0,50000",0.5
pseudoprofile_FTC_ID020,P06,C02,"0,40000",0.4
pseudoprofile_FTC_ID020,P06,C03,"0,50000",0.5
pseudoprofile_FTC_ID020,P06,C04,"0,55000",0.55
pseudoprofile_FTC_ID020,P06,C05,"0,55000",0.55
pseudoprofile_FTC_ID020,P06,C06,"0,50000",0.5
pseudoprofile_FTC_ID020,P06,C07,"0,80000",0.8
pseudoprofile_FTC_ID020,P06,C08,"0,58000",0.58
pseudoprofile_FTC_ID020,P07,C01,"0,60000",0.6
pseudoprofile_FTC_ID020,P07,C02,"0,65000",0.65
pseudoprofile_FTC_ID020,P07,C03,"0,50000",0.5
pseudoprofile_FTC_ID020,P07,C04,"0,75000",0.75
pseudoprofile_FTC_ID020,P07,C05,"0,60000",0.6
pseudoprofile_FTC_ID020,P07,C06,"0,50000",0.5
pseudoprofile_FTC_ID020,P07,C07,"0,80000",0.8
pseudoprofile_FTC_ID020,P07,C08,"0,60000",0.6
pseudoprofile_FTC_ID025,P01,C01,"0,85000",0.85
pseudoprofile_FTC_ID025,P01,C02,"0,80000",0.8
pseudoprofile_FTC_ID025,P01,C03,"0,78000",0.78
pseudoprofile_FTC_ID025,P01,C04,"0,80000",0.8
pseudoprofile_FTC_ID025,P01,C05,"0,82000",0.82
pseudoprofile_FTC_ID025,P01,C06,"0,84000",0.84
pseudoprofile_FTC_ID025,P01,C07,"0,70000",0.7
pseudoprofile_FTC_ID025,P01,C08,"0,75000",0.75
pseudoprofile_FTC_ID025,P02,C01,"0,60000",0.6
pseudoprofile_FTC_ID025,P02,C02,"0,65000",0.65
pseudoprofile_FTC_ID025,P02,C03,"0,60000",0.6
pseudoprofile_FTC_ID025,P02,C04,"0,55000",0.55
pseudoprofile_FTC_ID025,P02,C05,"0,58000",0.58
pseudoprofile_FTC_ID025,P02,C06,"0,57000",0.57
pseudoprofile_FTC_ID025,P02,C07,"0,66000",0.66
pseudoprofile_FTC_ID025,P02,C08,"0,60000",0.6
pseudoprofile_FTC_ID025,P03,C01,"0,70000",0.7
pseudoprofile_FTC_ID025,P03,C02,"0,72000",0.72
pseudoprofile_FTC_ID025,P03,C03,"0,74000",0.74
pseudoprofile_FTC_ID025,P03,C04,"0,68000",0.68
pseudoprofile_FTC_ID025,P03,C05,"0,65000",0.65
pseudoprofile_FTC_ID025,P03,C06,"0,80000",0.8
pseudoprofile_FTC_ID025,P03,C07,"0,68000",0.68
pseudoprofile_FTC_ID025,P03,C08,"0,70000",0.7
pseudoprofile_FTC_ID025,P04,C01,"0,55000",0.55
pseudoprofile_FTC_ID025,P04,C02,"0,60000",0.6
pseudoprofile_FTC_ID025,P04,C03,"0,70000",0.7
pseudoprofile_FTC_ID025,P04,C04,"0,75000",0.75
pseudoprofile_FTC_ID025,P04,C05,"0,60000",0.6
pseudoprofile_FTC_ID025,P04,C06,"0,62000",0.62
pseudoprofile_FTC_ID025,P04,C07,"0,65000",0.65
pseudoprofile_FTC_ID025,P04,C08,"0,70000",0.7
pseudoprofile_FTC_ID025,P05,C01,"0,50000",0.5
pseudoprofile_FTC_ID025,P05,C02,"0,55000",0.55
pseudoprofile_FTC_ID025,P05,C03,"0,60000",0.6
pseudoprofile_FTC_ID025,P05,C04,"0,58000",0.58
pseudoprofile_FTC_ID025,P05,C05,"0,50000",0.5
pseudoprofile_FTC_ID025,P05,C06,"0,60000",0.6
pseudoprofile_FTC_ID025,P05,C07,"0,52000",0.52
pseudoprofile_FTC_ID025,P05,C08,"0,56000",0.56
pseudoprofile_FTC_ID025,P06,C01,"0,70000",0.7
pseudoprofile_FTC_ID025,P06,C02,"0,75000",0.75
pseudoprofile_FTC_ID025,P06,C03,"0,60000",0.6
pseudoprofile_FTC_ID025,P06,C04,"0,58000",0.58
pseudoprofile_FTC_ID025,P06,C05,"0,80000",0.8
pseudoprofile_FTC_ID025,P06,C06,"0,72000",0.72
pseudoprofile_FTC_ID025,P06,C07,"0,66000",0.66
pseudoprofile_FTC_ID025,P06,C08,"0,70000",0.7
pseudoprofile_FTC_ID025,P07,C01,"0,65000",0.65
pseudoprofile_FTC_ID025,P07,C02,"0,70000",0.7
pseudoprofile_FTC_ID025,P07,C03,"0,75000",0.75
pseudoprofile_FTC_ID025,P07,C04,"0,78000",0.78
pseudoprofile_FTC_ID025,P07,C05,"0,68000",0.68
pseudoprofile_FTC_ID025,P07,C06,"0,72000",0.72
pseudoprofile_FTC_ID025,P07,C07,"0,74000",0.74
pseudoprofile_FTC_ID025,P07,C08,"0,70000",0.7
pseudoprofile_FTC_ID025,P08,C01,"0,60000",0.6
pseudoprofile_FTC_ID025,P08,C02,"0,65000",0.65
pseudoprofile_FTC_ID025,P08,C03,"0,68000",0.68
pseudoprofile_FTC_ID025,P08,C04,"0,70000",0.7
pseudoprofile_FTC_ID025,P08,C05,"0,75000",0.75
pseudoprofile_FTC_ID025,P08,C06,"0,70000",0.7
pseudoprofile_FTC_ID025,P08,C07,"0,78000",0.78
pseudoprofile_FTC_ID025,P08,C08,"0,80000",0.8
pseudoprofile_FTC_ID039,P01,C01,"0,78000",0.78
pseudoprofile_FTC_ID039,P01,C02,"0,85000",0.85
pseudoprofile_FTC_ID039,P01,C03,"0,70000",0.7
pseudoprofile_FTC_ID039,P01,C04,"0,75000",0.75
pseudoprofile_FTC_ID039,P01,C05,"0,82000",0.82
pseudoprofile_FTC_ID039,P01,C06,"0,90000",0.9
pseudoprofile_FTC_ID039,P01,C07,"0,60000",0.6
pseudoprofile_FTC_ID039,P02,C01,"0,65000",0.65
pseudoprofile_FTC_ID039,P02,C02,"0,55000",0.55
pseudoprofile_FTC_ID039,P02,C03,"0,60000",0.6
pseudoprofile_FTC_ID039,P02,C04,"0,85000",0.85
pseudoprofile_FTC_ID039,P02,C05,"0,50000",0.5
pseudoprofile_FTC_ID039,P02,C06,"0,45000",0.45
pseudoprofile_FTC_ID039,P02,C07,"0,40000",0.4
pseudoprofile_FTC_ID039,P03,C01,"0,80000",0.8
pseudoprofile_FTC_ID039,P03,C02,"0,60000",0.6
pseudoprofile_FTC_ID039,P03,C03,"0,65000",0.65
pseudoprofile_FTC_ID039,P03,C04,"0,50000",0.5
pseudoprofile_FTC_ID039,P03,C05,"0,40000",0.4
pseudoprofile_FTC_ID039,P03,C06,"0,70000",0.7
pseudoprofile_FTC_ID039,P03,C07,"0,75000",0.75
pseudoprofile_FTC_ID039,P04,C01,"0,55000",0.55
pseudoprofile_FTC_ID039,P04,C02,"0,80000",0.8
pseudoprofile_FTC_ID039,P04,C03,"0,60000",0.6
pseudoprofile_FTC_ID039,P04,C04,"0,60000",0.6
pseudoprofile_FTC_ID039,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID039,P04,C06,"0,65000",0.65
pseudoprofile_FTC_ID039,P04,C07,"0,52000",0.52
pseudoprofile_FTC_ID039,P05,C01,"0,90000",0.9
pseudoprofile_FTC_ID039,P05,C02,"0,60000",0.6
pseudoprofile_FTC_ID039,P05,C03,"0,65000",0.65
pseudoprofile_FTC_ID039,P05,C04,"0,50000",0.5
pseudoprofile_FTC_ID039,P05,C05,"0,55000",0.55
pseudoprofile_FTC_ID039,P05,C06,"0,60000",0.6
pseudoprofile_FTC_ID039,P05,C07,"0,60000",0.6
pseudoprofile_FTC_ID039,P06,C01,"0,50000",0.5
pseudoprofile_FTC_ID039,P06,C02,"0,40000",0.4
pseudoprofile_FTC_ID039,P06,C03,"0,45000",0.45
pseudoprofile_FTC_ID039,P06,C04,"0,41000",0.41
pseudoprofile_FTC_ID039,P06,C05,"0,55000",0.55
pseudoprofile_FTC_ID039,P06,C06,"0,50000",0.5
pseudoprofile_FTC_ID039,P06,C07,"0,58000",0.58
pseudoprofile_FTC_ID045,P01,C01,"0,85000",0.85
pseudoprofile_FTC_ID045,P01,C02,"0,75000",0.75
pseudoprofile_FTC_ID045,P01,C03,"0,60000",0.6
pseudoprofile_FTC_ID045,P01,C04,"0,65000",0.65
pseudoprofile_FTC_ID045,P01,C05,"0,55000",0.55
pseudoprofile_FTC_ID045,P02,C01,"0,70000",0.7
pseudoprofile_FTC_ID045,P02,C02,"0,60000",0.6
pseudoprofile_FTC_ID045,P02,C03,"0,65000",0.65
pseudoprofile_FTC_ID045,P02,C04,"0,80000",0.8
pseudoprofile_FTC_ID045,P02,C05,"0,75000",0.75
pseudoprofile_FTC_ID045,P03,C01,"0,75000",0.75
pseudoprofile_FTC_ID045,P03,C02,"0,40000",0.4
pseudoprofile_FTC_ID045,P03,C03,"0,70000",0.7
pseudoprofile_FTC_ID045,P03,C04,"0,50000",0.5
pseudoprofile_FTC_ID045,P03,C05,"0,60000",0.6
pseudoprofile_FTC_ID045,P04,C01,"0,40000",0.4
pseudoprofile_FTC_ID045,P04,C02,"0,70000",0.7
pseudoprofile_FTC_ID045,P04,C03,"0,60000",0.6
pseudoprofile_FTC_ID045,P04,C04,"0,75000",0.75
pseudoprofile_FTC_ID045,P04,C05,"0,50000",0.5
pseudoprofile_FTC_ID045,P05,C01,"0,65000",0.65
pseudoprofile_FTC_ID045,P05,C02,"0,70000",0.7
pseudoprofile_FTC_ID045,P05,C03,"0,50000",0.5
pseudoprofile_FTC_ID045,P05,C04,"0,60000",0.6
pseudoprofile_FTC_ID045,P05,C05,"0,60000",0.6
pseudoprofile_FTC_ID045,P06,C01,"0,60000",0.6
pseudoprofile_FTC_ID045,P06,C02,"0,85000",0.85
pseudoprofile_FTC_ID045,P06,C03,"0,50000",0.5
pseudoprofile_FTC_ID045,P06,C04,"0,65000",0.65
pseudoprofile_FTC_ID045,P06,C05,"0,70000",0.7
pseudoprofile_FTC_ID047,P01,C01,"0,60000",0.6
pseudoprofile_FTC_ID047,P01,C02,"0,55000",0.55
pseudoprofile_FTC_ID047,P01,C03,"0,50000",0.5
pseudoprofile_FTC_ID047,P01,C04,"0,65000",0.65
pseudoprofile_FTC_ID047,P01,C05,"0,60000",0.6
pseudoprofile_FTC_ID047,P01,C06,"0,50000",0.5
pseudoprofile_FTC_ID047,P02,C01,"0,65000",0.65
pseudoprofile_FTC_ID047,P02,C02,"0,60000",0.6
pseudoprofile_FTC_ID047,P02,C03,"0,52000",0.52
pseudoprofile_FTC_ID047,P02,C04,"0,68000",0.68
pseudoprofile_FTC_ID047,P02,C05,"0,75000",0.75
pseudoprofile_FTC_ID047,P02,C06,"0,85000",0.85
pseudoprofile_FTC_ID047,P03,C01,"0,70000",0.7
pseudoprofile_FTC_ID047,P03,C02,"0,72000",0.72
pseudoprofile_FTC_ID047,P03,C03,"0,48000",0.48
pseudoprofile_FTC_ID047,P03,C04,"0,65000",0.65
pseudoprofile_FTC_ID047,P03,C05,"0,70000",0.7
pseudoprofile_FTC_ID047,P03,C06,"0,75000",0.75
pseudoprofile_FTC_ID047,P04,C01,"0,42000",0.42
pseudoprofile_FTC_ID047,P04,C02,"0,47000",0.47
pseudoprofile_FTC_ID047,P04,C03,"0,50000",0.5
pseudoprofile_FTC_ID047,P04,C04,"0,55000",0.55
pseudoprofile_FTC_ID047,P04,C05,"0,52000",0.52
pseudoprofile_FTC_ID047,P04,C06,"0,46000",0.46
pseudoprofile_FTC_ID047,P05,C01,"0,72000",0.72
pseudoprofile_FTC_ID047,P05,C02,"0,70000",0.7
pseudoprofile_FTC_ID047,P05,C03,"0,68000",0.68
pseudoprofile_FTC_ID047,P05,C04,"0,72000",0.72
pseudoprofile_FTC_ID047,P05,C05,"0,78000",0.78
pseudoprofile_FTC_ID047,P05,C06,"0,82000",0.82
pseudoprofile_FTC_ID047,P06,C01,"0,58000",0.58
pseudoprofile_FTC_ID047,P06,C02,"0,69000",0.69
pseudoprofile_FTC_ID047,P06,C03,"0,65000",0.65
pseudoprofile_FTC_ID047,P06,C04,"0,70000",0.7
pseudoprofile_FTC_ID047,P06,C05,"0,73000",0.73
pseudoprofile_FTC_ID047,P06,C06,"0,75000",0.75
pseudoprofile_FTC_ID046,P01,C01,"0,86000",0.86
pseudoprofile_FTC_ID046,P01,C02,"0,78000",0.78
pseudoprofile_FTC_ID046,P01,C03,"0,72000",0.72
pseudoprofile_FTC_ID046,P01,C04,"0,60000",0.6
pseudoprofile_FTC_ID046,P01,C05,"0,50000",0.5
pseudoprofile_FTC_ID046,P02,C01,"0,75000",0.75
pseudoprofile_FTC_ID046,P02,C02,"0,78000",0.78
pseudoprofile_FTC_ID046,P02,C03,"0,80000",0.8
pseudoprofile_FTC_ID046,P02,C04,"0,85000",0.85
pseudoprofile_FTC_ID046,P02,C05,"0,60000",0.6
pseudoprofile_FTC_ID046,P03,C01,"0,65000",0.65
pseudoprofile_FTC_ID046,P03,C02,"0,60000",0.6
pseudoprofile_FTC_ID046,P03,C03,"0,70000",0.7
pseudoprofile_FTC_ID046,P03,C04,"0,60000",0.6
